TimeStamp,RecNum,Pressure_1,Pressure_2,Pressure_3,Pressure_4,Torque,Encoder,Gen_V,Target_Cycle_s
2026-07-17 12:00:00.720,36,115.41026485551578,116.22675624347767,26.17253612153301,26.425566424833914,12.49090030213916,154.10264855515786,5.0072,2.0
2026-07-17 12:00:00.740,37,114.57937254842822,115.4831433406193,25.953054124241547,26.253998534693686,12.381002491245606,145.79372548428228,5.0074,2.0
2026-07-17 12:00:00.760,38,113.69094211857377,114.68237208771434,25.710078142013437,26.061695512660627,12.261707951295675,136.90942118573776,5.0076,2.0
2026-07-17 12:00:00.780,39,112.7484797949738,113.82760276306036,25.444567090045354,25.849416290907815,12.133487483338055,127.48479794973797,5.0078,2.0
2026-07-17 12:00:00.800,40,111.75570504584947,112.92220875067484,25.157568819158964,25.617998638542353,11.996847114981415,117.55705045849464,5.008,2.0
2026-07-17 12:00:00.820,41,110.71653589957994,111.96976322708947,24.850215980412415,25.368355855313453,11.852326103334613,107.16535899579934,5.0082,2.0
2026-07-17 12:00:00.840,42,109.63507348203431,110.9740250596549,24.523721555044087,25.101473167235593,11.700494806805253,96.35073482034312,5.0084,2.0
2026-07-17 12:00:00.860,43,108.51558583130145,109.93892397200848,24.179374067389787,24.818403838351504,11.541952434155608,85.15585831301458,5.0086,2.0
2026-07-17 12:00:00.880,44,107.36249105369356,108.86854503525045,23.818532499665892,24.520265013980218,11.377324679699411,73.62491053693563,5.0088,2.0
2026-07-17 12:00:00.900,45,106.18033988749895,107.76711254603457,23.442620928687372,24.20823331185486,11.207261253972232,61.803398874989504,5.009,2.0
2026-07-17 12:00:00.920,46,104.9737977432971,106.63897335519913,23.053122905687218,23.88354017854999,11.032433319620829,49.737977432970965,5.0092,2.0
2026-07-17 12:00:00.940,47,103.7476262917145,105.48857971273259,22.651575601417495,23.54746702952458,10.853530842630798,37.476262917144915,5.0094,2.0
2026-07-17 12:00:00.960,48,102.50666467128609,104.32047169677692,22.23956373963864,23.201340191960618,10.671259869346056,25.06664671286091,5.0096,2.0
2026-07-17 12:00:00.980,49,101.25581039058628,103.13925929601328,21.818713342938782,22.846525670355657,10.486339740026466,12.558103905862716,5.0098,2.0
2026-07-17 12:00:01.000,50,100.0,101.94960421614289,21.39068531556543,22.48442375552714,10.299500249940484,2.4492935982947064e-14,5.01,2.0
2026-07-17 12:00:01.020,51,98.74418960941374,100.75620148226427,20.95716888859523,22.11646349830426,10.111478769196637,-12.55810390586267,5.0102,2.0
2026-07-17 12:00:01.040,52,97.49333532871391,99.56376090975422,20.519874953310612,21.744097069717228,9.923017332680576,-25.06664671286086,5.0104,2.0
2026-07-17 12:00:01.060,53,96.2523737082855,98.37698851677814,20.080529309093553,21.368794029941636,9.73485971158239,-37.47626291714495,5.0106,2.0
2026-07-17 12:00:01.080,54,95.0262022567029,97.20056795178637,19.640865852483845,20.99203552861583,9.547748478071512,-49.737977432971,5.0108,2.0
2026-07-17 12:00:01.100,55,93.81966011250104,96.03914200929351,19.202619734281594,20.615308459419957,9.362422074703618,-61.80339887498955,5.011,2.0
2026-07-17 12:00:01.120,56,92.63750894630644,94.89729430688955,18.767520511699747,20.240099591985906,9.179611900125222,-73.62491053693566,5.0112,2.0
2026-07-17 12:00:01.140,57,91.48441416869855,93.77953119579526,18.3372853225919,19.867889704296815,9.000039422577363,-85.15585831301453,5.0114,2.0
2026-07-17 12:00:01.160,58,90.3649265179657,92.69026397635275,17.913612108693705,19.50014773873287,8.824413332590057,-96.35073482034299,5.0116,2.0
2026-07-17 12:00:01.180,59,89.28346410042008,91.63379148863831,17.498172914622536,19.138325004826825,8.653426746104556,-107.16535899579928,5.0118,2.0
2026-07-17 12:00:01.200,60,88.24429495415055,90.61428314690455,17.092607289081275,18.783849451608322,8.487754469061379,-117.5570504584946,5.012,2.0
2026-07-17 12:00:01.220,61,87.25152020502621,89.63576248480727,16.698515814308628,18.438120032141445,8.32805033424955,-127.48479794973792,5.0122,2.0
2026-07-17 12:00:01.240,62,86.30905788142623,88.7020912763562,16.317453789312253,18.10250118249608,8.174944620927295,-136.90942118573776,5.0124,2.0
2026-07-17 12:00:01.260,63,85.42062745157178,87.81695429525728,15.950925091814133,17.77831743694211,8.02904156739775,-145.79372548428228,5.0126,2.0
2026-07-17 12:00:01.280,64,84.58973514448421,86.98384477279427,15.600376243132253,17.46684820061777,7.890916986356427,-154.10264855515788,5.0128,2.0
2026-07-17 12:00:01.300,65,83.81966011250105,86.20605061164085,15.267190699421832,17.169322700302075,7.761115992421582,-161.80339887498945,5.013,2.0
2026-07-17 12:00:01.320,66,83.1134414899597,85.48664141001068,14.952683391805895,16.886915133218295,7.640150850815838,-168.86558510040305,5.0132,2.0
2026-07-17 12:00:01.340,67,82.47386639912273,84.82845634735583,14.658095536942884,16.620740033013973,7.528498955689402,-175.26133600877273,5.0134,2.0
2026-07-17 12:00:01.360,68,81.9034589506796,84.23409297942243,14.38458973851155,16.371847871205773,7.426600946063436,-180.96541049320396,5.0136,2.0
2026-07-17 12:00:01.380,69,81.40447028223497,83.70589698688494,14.133245398945395,16.141220911448343,7.334858966829162,-185.9552971776503,5.0138,2.0
2026-07-17 12:00:01.400,70,80.97886967409693,83.24595291801609,13.905054459524376,15.92976933298841,7.253635081665695,-190.2113032590307,5.014,2.0
2026-07-17 12:00:01.420,71,80.62833677742738,82.85607596192725,13.700917485635863,15.738327638603113,7.18324984414011,-193.7166322257262,5.0142,2.0
2026-07-17 12:00:01.440,72,80.35425498542622,82.53780478484626,13.521640112654481,15.567651361198802,7.123981032628964,-196.45745014573774,5.0144,2.0
2026-07-17 12:00:01.460,73,80.15770597371045,82.29239545770481,13.36792986646735,15.418414082067823,7.076062554053949,-198.42294026289557,5.0146,2.0
2026-07-17 12:00:01.480,74,80.03946543143456,82.12081649900026,13.240393371192635,15.291204772570872,7.039683520758128,-199.6053456856543,5.0148,2.0
2026-07-17 12:00:01.500,75,80.0,82.02374505249564,13.13953395511131,15.186525469736132,7.014987504165923,-200.0,5.015,2.0
2026-07-17 12:00:01.520,76,80.03946543143456,82.00156421484259,13.065749664260355,15.104789294948464,7.0020719681722845,-199.6053456856543,5.0152,2.0
2026-07-17 12:00:01.540,77,80.15770597371045,82.05436152367385,13.01933169152693,15.046318823548052,7.000987884497232,-198.42294026289557,5.0154,2.0
2026-07-17 12:00:01.560,78,80.35425498542622,82.18192861213227,13.000463227443053,15.011344811772897,7.011739531523762,-196.45745014573774,5.0156,2.0
2026-07-17 12:00:01.580,79,80.62833677742738,82.38376203119955,13.009218737216287,15.000005286069364,7.03428447741302,-193.71663222572622,5.0158,2.0
2026-07-17 12:00:01.600,80,80.97886967409693,82.65906523657958,13.045563666849567,15.012344998364874,7.068533747563387,-190.21130325903073,5.016,2.0
2026-07-17 12:00:01.620,81,81.40447028223497,83.00675173229477,13.109354579510047,15.04831524945247,7.114352175752583,-185.95529717765024,5.0162,2.0
2026-07-17 12:00:01.640,82,81.9034589506796,83.42544935858939,13.200339721608756,15.107774081184356,7.171558937576995,-180.9654104932039,5.0164,2.0
2026-07-17 12:00:01.660,83,82.47386639912273,83.91350570721721,13.318160016356988,15.190486836715845,7.239928264082984,-175.26133600877267,5.0166,2.0
2026-07-17 12:00:01.680,84,83.11344148995968,84.4689946427419,13.462350480878337,15.296127086588713,7.319190332773802,-168.8655851004031,5.0168,2.0
2026-07-17 12:00:01.700,85,83.81966011250105,85.08972390411375,13.632342061283705,15.424277916999156,7.409032332475729,-161.8033988749895,5.017,2.0
2026-07-17 12:00:01.720,86,84.58973514448421,85.77324375652232,13.827463878466988,15.574433575166086,7.509099697860839,-154.1026485551579,5.0172,2.0
2026-07-17 12:00:01.740,87,85.42062745157176,86.51685665938068,14.046945875758452,15.746001465306316,7.6189975087543935,-145.7937254842823,5.0174,2.0
2026-07-17 12:00:01.760,88,86.30905788142621,87.31762791228566,14.289921857986563,15.93830448733937,7.738292048704325,-136.90942118573778,5.0176,2.0
2026-07-17 12:00:01.780,89,87.25152020502621,88.17239723693964,14.555432909954646,16.150583709092185,7.866512516661947,-127.48479794973792,5.0178,2.0
2026-07-17 12:00:01.800,90,88.24429495415053,89.07779124932516,14.842431180841036,16.382001361457647,8.003152885018586,-117.55705045849467,5.018,2.0
2026-07-17 12:00:01.820,91,89.28346410042008,90.03023677291053,15.149784019587585,16.631644144686547,8.147673896665388,-107.16535899579927,5.0182,2.0
2026-07-17 12:00:01.840,92,90.3649265179657,91.0259749403451,15.476278444955916,16.898526832764407,8.299505193194749,-96.35073482034306,5.0184,2.0
2026-07-17 12:00:01.860,93,91.48441416869855,92.06107602799153,15.820625932610216,17.1815961616485,8.458047565844394,-85.15585831301445,5.0186,2.0
2026-07-17 12:00:01.880,94,92.63750894630644,93.13145496474955,16.18146750033411,17.479734986019782,8.62267532030059,-73.62491053693557,5.0188,2.0
2026-07-17 12:00:01.900,95,93.81966011250104,94.23288745396543,16.557379071312628,17.79176668814514,8.79273874602777,-61.80339887498953,5.019,2.0
2026-07-17 12:00:01.920,96,95.02620225670289,95.36102664480086,16.94687709431278,18.116459821450007,8.967566680379171,-49.73797743297107,5.0192,2.0
2026-07-17 12:00:01.940,97,96.2523737082855,96.51142028726741,17.348424398582505,18.45253297047542,9.146469157369204,-37.476262917144936,5.0194,2.0
2026-07-17 12:00:01.960,98,97.49333532871391,97.67952830322308,17.76043626036136,18.798659808039382,9.328740130653946,-25.06664671286093,5.0196,2.0
2026-07-17 12:00:01.980,99,98.74418960941374,98.86074070398672,18.18128665706122,19.153474329644343,9.513660259973536,-12.558103905862653,5.0198,2.0
2026-07-17 12:00:02.000,100,100.0,100.05039578385711,18.60931468443457,19.51557624447286,9.700499750059516,-4.898587196589413e-14,5.02,2.0
2026-07-17 12:00:02.020,101,101.25581039058626,101.24379851773571,19.042831111404766,19.883536501695737,9.888521230803361,12.558103905862556,5.0202,2.0
2026-07-17 12:00:02.040,102,102.50666467128609,102.43623909024578,19.480125046689388,20.255902930282772,10.076982667319426,25.066646712860834,5.0204,2.0
2026-07-17 12:00:02.060,103,103.74762629171448,103.62301148322186,19.919470690906444,20.63120597005836,10.26514028841761,37.476262917144844,5.0206,2.0
2026-07-17 12:00:02.080,104,104.9737977432971,104.79943204821363,20.359134147516155,21.00796447138417,10.45225152192849,49.73797743297098,5.0208,2.0
2026-07-17 12:00:02.100,105,106.18033988749895,105.96085799070647,20.797380265718402,21.38469154058004,10.637577925296382,61.80339887498943,5.021,2.0
2026-07-17 12:00:02.120,106,107.36249105369356,107.10270569311045,21.232479488300253,21.759900408014094,10.82038809987478,73.62491053693564,5.0212,2.0
2026-07-17 12:00:02.140,107,108.51558583130145,108.22046880420474,21.662714677408097,22.132110295703185,10.99996057742264,85.1558583130145,5.0214,2.0
2026-07-17 12:00:02.160,108,109.63507348203431,109.30973602364726,22.0863878913063,22.499852261267137,11.175586667409947,96.35073482034313,5.0216,2.0
2026-07-17 12:00:02.180,109,110.71653589957994,110.3662085113617,22.501827085377467,22.86167499517318,11.346573253895446,107.16535899579934,5.0218,2.0
2026-07-17 12:00:02.200,110,111.75570504584947,111.38571685309546,22.907392710918728,23.21615054839168,11.512245530938625,117.55705045849471,5.022,2.0
2026-07-17 12:00:02.220,111,112.7484797949738,112.36423751519273,23.301484185691372,23.561879967858555,11.67194966575045,127.48479794973797,5.0222,2.0
2026-07-17 12:00:02.240,112,113.69094211857379,113.29790872364381,23.682546210687754,23.897498817503923,11.825055379072708,136.90942118573787,5.0224,2.0
2026-07-17 12:00:02.260,113,114.57937254842824,114.18304570474274,24.049074908185872,24.221682563057893,11.970958432602254,145.7937254842824,5.0226,2.0
2026-07-17 12:00:02.280,114,115.41026485551578,115.01615522720573,24.399623756867747,24.53315179938223,12.109083013643573,154.10264855515786,5.0228,2.0
2026-07-17 12:00:02.300,115,116.18033988749896,115.79394938835917,24.73280930057817,24.83067729969793,12.23888400757842,161.80339887498957,5.023,2.0
2026-07-17 12:00:02.320,116,116.88655851004029,116.51335858998931,25.0473166081941,25.113084866781698,12.35984914918416,168.86558510040294,5.0232,2.0
2026-07-17 12:00:02.340,117,117.52613360087726,117.17154365264416,25.341904463057112,25.37925996698602,12.471501044310596,175.26133600877262,5.0234,2.0
2026-07-17 12:00:02.360,118,118.0965410493204,117.76590702057756,25.615410261488446,25.628152128794223,12.573399053936562,180.96541049320388,5.0236,2.0
2026-07-17 12:00:02.380,119,118.59552971776502,118.29410301311506,25.866754601054602,25.858779088551653,12.665141033170837,185.95529717765024,5.0238,2.0
2026-07-17 12:00:02.400,120,119.02113032590307,118.75404708198391,26.094945540475624,26.07023066701159,12.746364918334304,190.2113032590307,5.024,2.0
2026-07-17 12:00:02.420,121,119.37166322257262,119.14392403807275,26.299082514364137,26.261672361396887,12.81675015585989,193.7166322257262,5.0242,2.0
2026-07-17 12:00:02.440,122,119.64574501457378,119.46219521515374,26.47835988734552,26.432348638801194,12.876018967371035,196.4574501457377,5.0244,2.0
2026-07-17 12:00:02.460,123,119.84229402628955,119.70760454229519,26.63207013353265,26.581585917932177,12.923937445946052,198.42294026289557,5.0246,2.0
2026-07-17 12:00:02.480,124,119.96053456856544,119.87918350099974,26.759606628807365,26.70879522742913,12.960316479241872,199.6053456856543,5.0248,2.0
2026-07-17 12:00:02.500,125,120.0,119.97625494750436,26.86046604488869,26.813474530263868,12.985012495834077,200.0,5.025,2.0
2026-07-17 12:00:02.520,126,119.96053456856544,119.99843578515741,26.934250335739645,26.895210705051532,12.997928031827716,199.6053456856543,5.0252,2.0
2026-07-17 12:00:02.540,127,119.84229402628955,119.94563847632615,26.98066830847307,26.953681176451948,12.999012115502769,198.42294026289557,5.0254,2.0
2026-07-17 12:00:02.560,128,119.64574501457378,119.81807138786773,26.999536772556947,26.988655188227106,12.988260468476238,196.4574501457377,5.0256,2.0
2026-07-17 12:00:02.580,129,119.37166322257262,119.61623796880045,26.990781262783713,26.999994713930636,12.96571552258698,193.71663222572622,5.0258,2.0
2026-07-17 12:00:02.600,130,119.02113032590307,119.34093476342042,26.954436333150433,26.987655001635126,12.931466252436614,190.21130325903073,5.026,2.0
2026-07-17 12:00:02.620,131,118.59552971776503,118.99324826770524,26.890645420489953,26.95168475054753,12.885647824247418,185.95529717765032,5.0262,2.0
2026-07-17 12:00:02.640,132,118.0965410493204,118.57455064141061,26.79966027839124,26.89222591881564,12.828441062423005,180.96541049320385,5.0264,2.0
2026-07-17 12:00:02.660,133,117.52613360087727,118.0864942927828,26.68183998364301,26.809513163284155,12.760071735917016,175.26133600877267,5.0266,2.0
2026-07-17 12:00:02.680,134,116.8865585100403,117.5310053572581,26.537649519121658,26.703872913411285,12.680809667226196,168.86558510040302,5.0268,2.0
2026-07-17 12:00:02.700,135,116.18033988749895,116.91027609588626,26.36765793871629,26.575722083000844,12.590967667524271,161.80339887498954,5.027,2.0
2026-07-17 12:00:02.720,136,115.41026485551578,116.22675624347767,26.172536121533003,26.42556642483391,12.490900302139158,154.1026485551577,5.0272,2.0
2026-07-17 12:00:02.740,137,114.57937254842822,115.48314334061932,25.953054124241543,26.253998534693682,12.381002491245605,145.7937254842822,5.0274,2.0
2026-07-17 12:00:02.760,138,113.69094211857377,114.68237208771434,25.71007814201343,26.061695512660627,12.261707951295673,136.90942118573767,5.0276,2.0
2026-07-17 12:00:02.780,139,112.74847979497379,113.82760276306037,25.44456709004535,25.849416290907815,12.133487483338053,127.48479794973795,5.0278,2.0
2026-07-17 12:00:02.800,140,111.75570504584947,112.92220875067486,25.15756881915896,25.617998638542353,11.996847114981414,117.55705045849467,5.028,2.0
2026-07-17 12:00:02.820,141,110.71653589957995,111.9697632270895,24.850215980412415,25.36835585531346,11.852326103334615,107.16535899579944,5.0282,2.0
2026-07-17 12:00:02.840,142,109.63507348203433,110.97402505965493,24.523721555044084,25.101473167235596,11.700494806805253,96.35073482034325,5.0284,2.0
2026-07-17 12:00:02.860,143,108.51558583130148,109.93892397200852,24.17937406738979,24.818403838351507,11.54195243415561,85.15585831301479,5.0286,2.0
2026-07-17 12:00:02.880,144,107.36249105369356,108.86854503525046,23.818532499665885,24.520265013980218,11.37732467969941,73.6249105369356,5.0288,2.0
2026-07-17 12:00:02.900,145,106.18033988749896,107.76711254603458,23.44262092868737,24.208233311854862,11.20726125397223,61.803398874989554,5.029,2.0
2026-07-17 12:00:02.920,146,104.97379774329711,106.63897335519916,23.053122905687218,23.883540178549993,11.032433319620829,49.7379774329711,5.0292,2.0
2026-07-17 12:00:02.940,147,103.74762629171451,105.48857971273263,22.651575601417495,23.547467029524583,10.8535308426308,37.476262917145135,5.0294,2.0
2026-07-17 12:00:02.960,148,102.50666467128607,104.32047169677692,22.23956373963863,23.201340191960615,10.671259869346052,25.06664671286078,5.0296,2.0
2026-07-17 12:00:02.980,149,101.25581039058626,103.1392592960133,21.81871334293877,22.846525670355657,10.486339740026464,12.558103905862678,5.0298,2.0
2026-07-17 12:00:03.000,150,100.00000000000001,101.9496042161429,21.390685315565428,22.48442375552714,10.299500249940484,7.347880794884119e-14,5.03,2.0
2026-07-17 12:00:03.020,151,98.74418960941375,100.7562014822643,20.957168888595227,22.116463498304263,10.111478769196639,-12.55810390586253,5.0302,2.0
2026-07-17 12:00:03.040,152,97.49333532871394,99.56376090975425,20.519874953310616,21.74409706971723,9.923017332680578,-25.066646712860635,5.0304,2.0
2026-07-17 12:00:03.060,153,96.2523737082855,98.37698851677816,20.080529309093546,21.368794029941633,9.734859711582388,-37.47626291714499,5.0306,2.0
2026-07-17 12:00:03.080,154,95.0262022567029,97.2005679517864,19.640865852483838,20.99203552861583,9.54774847807151,-49.73797743297095,5.0308,2.0
2026-07-17 12:00:03.100,155,93.81966011250105,96.03914200929354,19.202619734281594,20.61530845941996,9.362422074703618,-61.80339887498941,5.031,2.0
2026-07-17 12:00:03.120,156,92.63750894630645,94.89729430688958,18.767520511699747,20.240099591985913,9.179611900125224,-73.62491053693545,5.0312,2.0
2026-07-17 12:00:03.140,157,91.48441416869854,93.77953119579526,18.33728532259189,19.86788970429681,9.000039422577359,-85.15585831301465,5.0314,2.0
2026-07-17 12:00:03.160,158,90.36492651796569,92.69026397635275,17.913612108693698,19.500147738732867,8.824413332590053,-96.3507348203431,5.0316,2.0
2026-07-17 12:00:03.180,159,89.28346410042008,91.63379148863831,17.49817291462253,19.13832500482682,8.653426746104554,-107.16535899579931,5.0318,2.0
2026-07-17 12:00:03.200,160,88.24429495415055,90.61428314690457,17.092607289081272,18.783849451608326,8.487754469061379,-117.55705045849456,5.032,2.0
2026-07-17 12:00:03.220,161,87.2515202050262,89.63576248480727,16.698515814308617,18.43812003214144,8.328050334249546,-127.48479794973811,5.0322,2.0
2026-07-17 12:00:03.240,162,86.30905788142621,88.7020912763562,16.317453789312246,18.102501182496077,8.174944620927294,-136.90942118573784,5.0324,2.0
2026-07-17 12:00:03.260,163,85.42062745157176,87.81695429525728,15.950925091814124,17.77831743694211,8.029041567397748,-145.79372548428236,5.0326,2.0
2026-07-17 12:00:03.280,164,84.58973514448422,86.98384477279428,15.60037624313225,17.466848200617772,7.890916986356426,-154.10264855515786,5.0328,2.0
2026-07-17 12:00:03.300,165,83.81966011250105,86.20605061164085,15.267190699421828,17.169322700302075,7.761115992421581,-161.80339887498945,5.033,2.0
2026-07-17 12:00:03.320,166,83.11344148995968,85.48664141001068,14.952683391805886,16.886915133218295,7.640150850815837,-168.86558510040314,5.0332,2.0
2026-07-17 12:00:03.340,167,82.47386639912274,84.82845634735585,14.658095536942886,16.62074003301398,7.528498955689404,-175.26133600877262,5.0334,2.0
2026-07-17 12:00:03.360,168,81.90345895067962,84.23409297942246,14.384589738511554,16.37184787120578,7.426600946063439,-180.9654104932038,5.0336,2.0
2026-07-17 12:00:03.380,169,81.40447028223497,83.70589698688494,14.133245398945393,16.141220911448343,7.334858966829163,-185.95529717765027,5.0338,2.0
2026-07-17 12:00:03.400,170,80.97886967409693,83.24595291801609,13.905054459524374,15.92976933298841,7.253635081665695,-190.21130325903067,5.034,2.0
2026-07-17 12:00:03.420,171,80.62833677742738,82.85607596192726,13.70091748563586,15.738327638603113,7.18324984414011,-193.7166322257262,5.0342,2.0
2026-07-17 12:00:03.440,172,80.35425498542622,82.53780478484627,13.521640112654481,15.567651361198806,7.123981032628965,-196.4574501457377,5.0344,2.0
2026-07-17 12:00:03.460,173,80.15770597371045,82.29239545770481,13.367929866467346,15.418414082067821,7.076062554053948,-198.42294026289557,5.0346,2.0
2026-07-17 12:00:03.480,174,80.03946543143456,82.12081649900026,13.240393371192635,15.291204772570872,7.039683520758128,-199.6053456856543,5.0348,2.0
2026-07-17 12:00:03.500,175,80.0,82.02374505249564,13.139533955111308,15.186525469736132,7.014987504165923,-200.0,5.035,2.0
2026-07-17 12:00:03.520,176,80.03946543143456,82.00156421484259,13.065749664260355,15.104789294948466,7.0020719681722845,-199.6053456856543,5.0352,2.0
2026-07-17 12:00:03.540,177,80.15770597371045,82.05436152367385,13.01933169152693,15.046318823548054,7.000987884497232,-198.4229402628956,5.0354,2.0
2026-07-17 12:00:03.560,178,80.35425498542622,82.18192861213227,13.000463227443053,15.011344811772895,7.011739531523762,-196.4574501457377,5.0356,2.0
2026-07-17 12:00:03.580,179,80.62833677742738,82.38376203119955,13.009218737216287,15.000005286069364,7.03428447741302,-193.71663222572624,5.0358,2.0
2026-07-17 12:00:03.600,180,80.97886967409693,82.65906523657958,13.045563666849567,15.012344998364874,7.068533747563387,-190.21130325903076,5.036,2.0
2026-07-17 12:00:03.620,181,81.40447028223497,83.00675173229476,13.109354579510047,15.04831524945247,7.1143521757525825,-185.95529717765032,5.0362,2.0
2026-07-17 12:00:03.640,182,81.9034589506796,83.42544935858939,13.20033972160876,15.107774081184358,7.171558937576995,-180.96541049320385,5.0364,2.0
2026-07-17 12:00:03.660,183,82.47386639912273,83.9135057072172,13.31816001635699,15.190486836715845,7.239928264082983,-175.2613360087727,5.0366,2.0
2026-07-17 12:00:03.680,184,83.1134414899597,84.4689946427419,13.46235048087834,15.296127086588715,7.319190332773803,-168.86558510040302,5.0368,2.0
2026-07-17 12:00:03.700,185,83.81966011250105,85.08972390411374,13.632342061283705,15.424277916999156,7.409032332475729,-161.80339887498954,5.037,2.0
2026-07-17 12:00:03.720,186,84.58973514448422,85.77324375652233,13.827463878466995,15.57443357516609,7.509099697860842,-154.1026485551577,5.0372,2.0
